usuario_id,valor,data
24916,141.63,2024-06-18
4155,133.81,2024-02-20
18634,66.26,2024-08-30
12718,143.53,2024-06-17
8217,116.52,2024-06-26
31512,17.3,2024-08-12
11398,80.33,2024-05-27
18474,15.27,2024-04-01
32061,65.46,2024-12-05
39086,136.4,2024-09-04
4064,98.53,2024-09-19
42658,96.52,2024-05-12
35355,137.28,2024-09-30
4954,121.24,2024-04-21
1662,17.18,2024-09-11
46573,61.99,2024-04-03
11220,120.17,2024-05-28
9784,49.83,2024-09-15
47439,25.91,2024-07-25
37671,70.38,2024-12-30
45953,106.83,2024-10-13
44152,96.76,2024-03-09
18114,125.89,2024-02-28
29468,91.44,2024-08-12
1060,40.68,2024-01-24
14531,18.95,2024-06-29
35961,41.85,2024-12-21
20496,106.19,2024-01-22
16030,135.63,2024-05-29
20425,102.02,2024-07-03
29714,79.04,2024-02-17
20769,38.19,2024-06-25
44177,47.76,2024-06-16
7913,77.36,2024-05-04
47123,144.05,2024-01-03
8505,127.4,2024-05-19
33056,99.92,2024-02-13
23338,140.22,2024-07-21
49629,19.21,2024-10-29
18217,10.58,2024-07-23
39921,57.3,2024-05-02
33575,23.83,2024-09-13
47352,61.14,2024-04-21
26657,83.52,2024-08-11
804,91.45,2024-09-15
22084,140.68,2024-03-19
22352,141.88,2024-12-13
49355,113.86,2024-12-29
47088,95.15,2024-01-06
14128,44.41,2024-11-27
20026,36.2,2024-03-08
5367,98.32,2024-05-04
29330,132.43,2024-03-11
9142,123.98,2024-04-03
24098,30.35,2024-10-22
17744,13.81,2024-04-15
39671,87.21,2024-08-16
49283,139.13,2024-07-08
3246,85.21,2024-02-10
38368,135.35,2024-01-05
19103,82.11,2024-03-29
31909,100.55,2024-11-04
15102,77.76,2024-01-15
29230,36.53,2024-01-06
24413,148.07,2024-12-19
39167,93.81,2024-09-27
18792,41.92,2024-04-23
29725,37.29,2024-07-03
40575,10.22,2024-06-02
11319,75.86,2024-05-20
19268,50.63,2024-10-01
2343,95.72,2024-04-05
46731,32.71,2024-04-04
27000,34.08,2024-10-21
12303,45.55,2024-12-29
33314,115.35,2024-02-21
26618,145.19,2024-07-30
48335,44.52,2024-03-07
6362,59.83,2024-10-14
12520,106.18,2024-08-20
43481,91.67,2024-06-14
22429,74.02,2024-03-23
10023,52.0,2024-04-28
6245,117.32,2024-09-10
16239,35.93,2024-12-31
32443,136.06,2024-02-10
28522,148.69,2024-03-14
13687,146.9,2024-12-06
30571,49.08,2024-04-22
45489,15.59,2024-07-09
8860,102.57,2024-08-21
47653,139.03,2024-02-22
26795,84.73,2024-06-09
28788,94.8,2024-03-11
16392,69.87,2024-03-11
38572,116.71,2024-02-03
2288,13.92,2024-11-18
23256,145.27,2024-12-17
8333,137.64,2024-11-19
2834,92.26,2024-02-07
3780,111.3,2024-07-01
20735,39.7,2024-08-10
10921,19.39,2024-09-25
48096,133.33,2024-08-10
5089,89.08,2024-03-22
11147,52.98,2024-09-13
44116,131.83,2024-03-26
16180,71.03,2024-05-02
3169,49.45,2024-12-09
30063,145.6,2024-07-16
27162,41.69,2024-11-20
47147,133.58,2024-09-10
13207,43.85,2024-08-12
6536,141.58,2024-01-06
19450,56.37,2024-11-16
45208,77.91,2024-02-19
21629,40.49,2024-12-11
30938,128.81,2024-03-28
49317,139.26,2024-10-13
20134,109.16,2024-06-14
4309,33.07,2024-06-26
22103,122.13,2024-10-28
30417,132.49,2024-07-14
49642,130.96,2024-07-04
38905,79.51,2024-03-06
25995,108.8,2024-12-24
29786,33.35,2024-07-15
18526,40.15,2024-12-13
2491,146.89,2024-04-23
38059,138.97,2024-08-05
36480,83.41,2024-08-31
40450,110.32,2024-05-11
29492,48.29,2024-08-30
26920,84.7,2024-01-23
20941,42.13,2024-08-11
4254,65.81,2024-05-28
41342,54.43,2024-02-29
24191,30.95,2024-03-14
15226,119.26,2024-08-03
19430,51.92,2024-02-06
17994,33.68,2024-06-29
4821,140.9,2024-04-10
22104,131.18,2024-04-04
44649,45.65,2024-08-22
48215,40.15,2024-05-24
42341,98.13,2024-05-30
23858,145.69,2024-09-12
19451,72.03,2024-07-18
33104,108.33,2024-03-16
18317,107.36,2024-06-11
4646,82.99,2024-11-28
35113,58.38,2024-02-29
9339,120.81,2024-01-31
35189,136.98,2024-05-16
2716,45.7,2024-02-16
30681,81.88,2024-07-20
7183,92.9,2024-09-30
14855,121.71,2024-09-25
34562,90.73,2024-09-27
33247,15.52,2024-07-23
34826,130.17,2024-07-26
13373,145.76,2024-12-02
2582,38.9,2024-04-03
48930,93.58,2024-10-29
33262,144.45,2024-09-21
38560,133.3,2024-04-06
35167,16.24,2024-01-12
11492,104.45,2024-06-03
30444,145.59,2024-01-27
37285,69.33,2024-09-21
4776,37.04,2024-09-06
5113,93.48,2024-12-23
47291,90.38,2024-11-10
29395,49.29,2024-10-07
15970,98.06,2024-10-26
14728,146.36,2024-03-06
34154,129.78,2024-03-07
30121,140.96,2024-08-17
27943,130.75,2024-03-23
25223,119.73,2024-06-21
19327,43.74,2024-04-01
37362,45.9,2024-03-30
12065,110.45,2024-04-11
29209,47.19,2024-07-22
39810,65.9,2024-12-14
29500,49.45,2024-09-14
37749,62.26,2024-04-10
48351,144.68,2024-08-31
21381,21.36,2024-10-15
19468,34.77,2024-12-26
28220,97.79,2024-07-31
10591,56.51,2024-03-09
39075,46.78,2024-11-15
15213,31.23,2024-02-26
9360,47.07,2024-03-16
42632,33.38,2024-05-10
47498,43.63,2024-05-03
1006,95.72,2024-12-17
16089,128.37,2024-03-18
44684,145.41,2024-07-09
18581,30.12,2024-01-07
1580,55.77,2024-06-08
23197,144.56,2024-05-22
43895,50.65,2024-06-17
34908,118.23,2024-04-02
19082,21.88,2024-01-27
10949,141.41,2024-02-27
5644,146.75,2024-08-25
23588,51.33,2024-08-04
11469,63.44,2024-03-28
45700,144.0,2024-12-21
47749,64.85,2024-06-06
48690,31.82,2024-08-09
14973,132.94,2024-10-19
24347,43.35,2024-09-30
29837,36.85,2024-03-31
32664,114.61,2024-02-14
45559,54.04,2024-08-13
20695,65.82,2024-11-21
17593,100.26,2024-10-06
46186,79.16,2024-07-23
25510,127.92,2024-10-28
4366,41.28,2024-05-15
21096,78.53,2024-04-17
43733,85.41,2024-02-27
26156,46.83,2024-10-01
1594,55.8,2024-07-11
16361,111.44,2024-04-27
41070,36.82,2024-08-27
7901,132.79,2024-03-05
841,53.88,2024-01-04
10612,76.02,2024-01-10
47171,147.95,2024-05-04
36523,52.84,2024-09-09
42460,55.37,2024-08-09
8012,129.99,2024-04-08
41568,62.67,2024-09-15
11739,109.34,2024-06-13
26525,10.03,2024-11-06
16892,33.46,2024-03-13
2386,43.0,2024-10-23
45933,79.51,2024-12-20
10165,12.18,2024-10-06
4419,87.57,2024-07-01
49015,116.1,2024-08-31
6326,123.96,2024-02-12
13549,46.32,2024-10-25
29537,61.6,2024-05-12
44802,30.61,2024-05-27
48404,82.95,2024-12-14
43734,146.77,2024-10-15
30311,131.44,2024-07-21
23379,125.46,2024-07-30
2191,108.6,2024-07-30
29965,83.36,2024-10-30
26311,140.56,2024-03-01
23075,68.33,2024-11-12
28978,111.44,2024-11-10
18373,146.44,2024-04-02
2359,122.39,2024-09-08
37538,138.19,2024-11-20
4936,76.42,2024-01-22
9529,124.36,2024-02-06
28662,58.82,2024-11-23
43193,143.12,2024-03-18
39100,141.78,2024-09-08
33164,26.36,2024-05-22
27618,117.75,2024-07-03
22468,15.28,2024-12-18
13270,64.82,2024-02-25
9675,30.36,2024-06-15
19621,29.11,2024-08-09
35594,131.88,2024-03-19
19034,99.6,2024-08-24
24131,12.21,2024-05-10
31035,143.47,2024-05-01
48511,69.21,2024-12-03
49877,115.62,2024-08-11
26182,70.69,2024-08-22
46702,60.13,2024-03-30
31555,105.04,2024-07-31
21651,49.12,2024-05-16
49143,39.65,2024-07-31
8240,132.91,2024-11-30
9852,109.27,2024-09-28
924,90.78,2024-01-31
29274,20.89,2024-08-25
14267,98.21,2024-01-06
39265,53.3,2024-09-20
32460,82.69,2024-12-22
12507,50.47,2024-05-18
40314,89.21,2024-04-14
2232,35.68,2024-05-10
14340,77.95,2024-03-20
10144,134.32,2024-05-21
27097,149.47,2024-02-05
386,76.28,2024-05-01
8490,26.97,2024-01-23
26793,64.46,2024-03-28
30813,54.28,2024-09-25
20097,130.68,2024-08-19
46374,70.38,2024-03-08
28750,142.75,2024-06-29
18683,23.43,2024-06-13
2742,112.63,2024-09-20
49878,34.78,2024-04-13
1278,135.94,2024-07-20
17622,47.38,2024-03-01
40194,115.03,2024-07-14
3850,126.97,2024-12-19
34591,149.41,2024-02-14
9923,94.57,2024-04-12
19292,88.58,2024-11-10
41969,24.79,2024-03-19
5465,46.43,2024-08-18
5311,99.93,2024-06-29
17086,17.01,2024-01-28
38627,29.22,2024-08-13
20382,71.92,2024-06-09
29896,130.17,2024-09-09
18463,29.24,2024-03-03
14194,137.63,2024-09-24
13322,148.18,2024-03-05
18184,92.49,2024-07-20
22393,76.27,2024-12-26
29544,136.33,2024-06-08
1191,75.98,2024-07-29
49059,107.13,2024-01-26
19810,69.94,2024-10-27
48701,134.88,2024-09-27
26280,62.8,2024-03-06
34515,71.68,2024-06-28
5742,35.52,2024-03-01
32436,86.01,2024-08-29
28558,59.52,2024-01-26
34979,26.05,2024-12-23
31873,36.51,2024-11-05
17889,68.42,2024-12-10
43745,38.05,2024-04-18
25727,88.13,2024-09-27
4103,73.93,2024-09-23
21083,144.03,2024-09-23
38759,62.28,2024-03-05
9629,145.98,2024-03-28
5265,62.9,2024-07-17
33363,37.18,2024-06-20
20887,71.59,2024-12-07
46881,106.15,2024-10-14
29122,113.83,2024-05-01
41788,142.57,2024-03-17
13307,132.69,2024-01-25
32184,69.69,2024-08-10
35813,11.58,2024-05-03
2036,21.54,2024-03-31
45444,135.65,2024-06-09
25158,16.7,2024-03-31
34059,96.69,2024-03-04
35556,22.42,2024-02-04
12199,110.74,2024-07-01
30816,73.42,2024-11-18
35200,56.49,2024-01-05
14476,31.54,2024-10-02
31309,141.67,2024-01-27
29943,114.13,2024-01-16
9743,139.61,2024-01-20
18162,77.64,2024-12-15
12923,52.44,2024-02-23
18584,28.62,2024-03-14
25855,126.82,2024-08-29
32487,104.75,2024-03-18
31052,126.19,2024-12-03
24534,61.29,2024-11-19
13623,94.16,2024-05-15
11136,83.53,2024-11-25
32623,50.74,2024-11-26
46728,56.78,2024-09-30
44544,33.25,2024-12-24
49270,26.86,2024-08-10
44083,61.61,2024-07-25
459,67.17,2024-02-25
20032,39.41,2024-03-03
22359,40.1,2024-08-27
25972,15.58,2024-01-11
27861,43.91,2024-01-08
4932,65.25,2024-12-15
34242,81.32,2024-04-19
47616,64.86,2024-07-21
45058,96.62,2024-08-25
15971,125.54,2024-03-09
17715,34.57,2024-10-08
15772,109.83,2024-08-19
11263,41.92,2024-09-03
316,41.38,2024-01-10
23367,104.96,2024-06-25
5676,30.38,2024-08-15
13304,135.58,2024-02-25
1204,108.32,2024-10-08
36983,83.1,2024-06-30
24615,134.33,2024-12-19
5724,86.96,2024-05-07
18775,149.17,2024-03-10
14877,92.0,2024-02-28
26730,76.97,2024-10-21
15971,135.51,2024-07-08
24431,135.38,2024-02-18
12638,108.34,2024-03-16
2826,54.49,2024-06-19
38775,112.03,2024-07-01
41940,110.14,2024-04-12
36542,133.69,2024-04-07
17665,43.43,2024-10-12
16688,39.81,2024-05-08
28940,121.16,2024-01-23
31146,130.7,2024-08-15
35614,68.08,2024-01-04
19818,100.39,2024-11-29
6233,104.09,2024-05-10
25920,17.66,2024-12-03
9614,40.43,2024-01-14
5122,105.39,2024-12-06
36531,85.12,2024-12-10
32663,107.76,2024-09-03
10242,28.7,2024-09-23
30820,75.53,2024-03-04
11594,114.58,2024-06-22
32967,11.97,2024-04-06
743,147.4,2024-05-11
27939,24.08,2024-07-29
40423,123.71,2024-12-20
40061,119.75,2024-04-18
42306,72.32,2024-01-08
32014,45.5,2024-06-24
39819,141.77,2024-06-26
10335,100.26,2024-07-08
49079,82.55,2024-11-15
45363,110.37,2024-12-26
41514,122.84,2024-08-09
20473,88.8,2024-07-25
27364,110.44,2024-03-24
37043,10.44,2024-05-07
27952,44.45,2024-02-18
10039,72.5,2024-11-20
29728,31.2,2024-03-21
43471,77.33,2024-08-20
39930,47.41,2024-08-04
3772,88.17,2024-02-12
26409,102.4,2024-04-01
43005,117.77,2024-07-21
13603,80.24,2024-04-29
1742,14.19,2024-10-26
9293,130.08,2024-04-03
8051,130.77,2024-07-18
19707,52.88,2024-06-23
5798,61.78,2024-01-22
46396,35.53,2024-06-09
23768,39.89,2024-09-11
38214,19.91,2024-04-22
13047,116.93,2024-04-12
13012,31.43,2024-02-20
36373,74.21,2024-05-24
24762,11.49,2024-12-17
9655,138.81,2024-07-20
33074,41.77,2024-01-27
14379,87.93,2024-09-07
20983,146.14,2024-04-05
28867,99.77,2024-12-18
36418,20.02,2024-07-25
26182,64.86,2024-07-23
8652,73.04,2024-11-03
31600,102.53,2024-07-20
49433,23.04,2024-07-15
36912,114.2,2024-01-26
454,83.65,2024-08-18
47325,85.44,2024-03-31
24587,77.12,2024-10-25
6166,127.53,2024-06-12
11602,90.15,2024-04-24
4412,122.9,2024-02-03
35034,66.24,2024-10-15
3976,135.44,2024-03-09
10256,47.18,2024-02-20
29932,122.17,2024-01-01
14146,64.46,2024-01-19
49917,62.16,2024-03-02
11276,137.54,2024-05-14
41006,60.38,2024-09-24
30368,61.17,2024-04-12
48607,61.55,2024-05-08
41771,53.8,2024-02-28
17085,142.81,2024-12-20
28448,42.64,2024-10-02
7332,13.84,2024-05-23
44429,142.03,2024-05-25
28734,43.92,2024-04-05
16798,145.41,2024-07-10
35487,138.49,2024-11-12
23,60.35,2024-01-09
37495,144.49,2024-05-21
28780,48.29,2024-06-22
2629,148.66,2024-01-22
23023,26.07,2024-01-16
47493,111.0,2024-08-17
26385,109.47,2024-02-10
49132,99.61,2024-11-10
8645,84.69,2024-09-17
11835,70.79,2024-10-10
47888,14.42,2024-07-27
33392,54.57,2024-10-21
23596,22.94,2024-10-01
6671,111.51,2024-05-04
9110,65.22,2024-02-18
3199,137.51,2024-02-05
44043,59.12,2024-04-17
22234,61.42,2024-01-28
31698,25.89,2024-09-23
22810,10.75,2024-09-07
22161,33.44,2024-05-06
5926,64.33,2024-06-22
16866,137.7,2024-03-22
10073,125.11,2024-04-03
46807,33.44,2024-12-24
13868,22.99,2024-10-19
46854,140.09,2024-03-22
3605,14.99,2024-12-25
23231,75.93,2024-05-03
9477,106.56,2024-11-07
34865,22.85,2024-09-21
20767,94.05,2024-07-16
2280,92.24,2024-11-22
15894,141.16,2024-03-15
16969,117.0,2024-01-07
26050,12.8,2024-11-26
32312,83.35,2024-07-08
23289,17.87,2024-08-27
3397,67.95,2024-02-01
35007,139.73,2024-12-06
2082,135.77,2024-09-28
42744,51.85,2024-07-10
21986,143.91,2024-06-12
33958,149.24,2024-02-16
3395,114.47,2024-04-10
32692,97.55,2024-09-04
22442,122.28,2024-12-20
878,116.95,2024-11-30
47214,13.07,2024-01-24
29775,67.87,2024-01-30
678,120.5,2024-02-29
25311,61.5,2024-07-13
22416,77.41,2024-06-17
11494,119.74,2024-11-05
29278,111.3,2024-12-26
34474,30.33,2024-05-28
28469,90.35,2024-03-26
30943,147.29,2024-06-04
304,33.57,2024-02-15
21183,116.97,2024-02-19
46442,123.04,2024-05-17
19500,19.42,2024-10-16
7478,142.99,2024-02-05
3244,45.99,2024-01-12
29676,132.14,2024-02-04
20932,20.7,2024-09-18
16024,108.05,2024-09-22
4059,30.41,2024-01-01
7960,134.22,2024-04-03
533,113.08,2024-12-21
26707,14.76,2024-03-30
6595,107.26,2024-12-25
33178,83.45,2024-02-10
21104,55.35,2024-10-14
32078,64.8,2024-06-21
7680,80.33,2024-03-26
45474,97.22,2024-11-09
42582,45.42,2024-02-21
8848,53.64,2024-01-21
39117,86.39,2024-06-10
36642,145.13,2024-12-17
18376,63.92,2024-03-03
34078,121.6,2024-05-30
11461,38.33,2024-07-22
13733,15.65,2024-03-16
24940,117.85,2024-05-12
38650,136.3,2024-01-27
29386,126.52,2024-10-22
33941,17.21,2024-07-10
11209,102.81,2024-02-23
7669,71.1,2024-09-23
25622,59.67,2024-02-02
1191,94.71,2024-11-23
34351,119.63,2024-12-19
14491,71.61,2024-05-10
40453,46.55,2024-03-07
15375,24.61,2024-02-09
20295,70.17,2024-03-23
7755,57.84,2024-09-17
19853,93.61,2024-09-05
26784,19.56,2024-07-07
41262,86.54,2024-09-09
25502,127.22,2024-05-17
40551,131.6,2024-12-01
8213,85.66,2024-12-10
39040,111.42,2024-08-31
25824,126.56,2024-04-23
10231,123.57,2024-01-31
44268,39.01,2024-12-26
21167,49.0,2024-03-26
46181,122.03,2024-12-13
40074,76.27,2024-05-06
17787,26.88,2024-12-01
29707,124.83,2024-10-29
35800,111.2,2024-08-16
17085,136.14,2024-09-17
40674,46.42,2024-01-10
40633,40.55,2024-10-23
47496,136.63,2024-06-18
34907,126.16,2024-03-13
33462,86.45,2024-03-08
10238,101.33,2024-10-15
44656,57.11,2024-08-28
27708,121.76,2024-10-23
28131,93.83,2024-12-08
37,85.02,2024-03-13
30425,12.79,2024-02-01
33300,67.65,2024-04-24
40203,118.87,2024-12-29
35801,78.95,2024-03-22
41845,77.91,2024-01-23
1650,67.05,2024-05-05
11834,45.33,2024-09-23
29711,91.77,2024-09-14
13608,80.51,2024-02-06
35673,23.9,2024-09-21
49673,82.89,2024-10-15
29565,106.35,2024-07-24
9676,45.37,2024-12-13
30978,77.18,2024-09-27
35086,67.59,2024-03-30
25447,73.54,2024-04-19
29213,56.24,2024-10-24
24886,32.37,2024-06-01
29811,69.1,2024-01-02
18172,37.36,2024-07-22
19669,116.64,2024-11-14
19394,12.94,2024-04-20
39749,115.31,2024-02-26
12959,97.42,2024-04-13
24467,128.97,2024-10-05
5030,94.43,2024-09-23
18474,132.78,2024-10-15
35542,147.11,2024-12-08
27508,98.97,2024-04-16
8194,25.72,2024-07-05
264,50.92,2024-08-26
736,110.05,2024-12-03
47990,16.92,2024-09-01
23384,110.71,2024-12-11
32826,29.5,2024-02-12
19528,146.91,2024-06-18
14730,42.44,2024-01-07
8361,11.81,2024-11-22
27010,143.22,2024-11-30
12219,86.46,2024-05-05
42407,28.01,2024-07-04
49427,141.04,2024-12-17
4915,25.94,2024-11-24
28142,56.78,2024-05-29
49567,144.95,2024-02-19
27961,118.65,2024-11-18
41264,99.61,2024-09-14
2864,122.89,2024-01-22
46064,66.25,2024-09-06
43999,139.99,2024-04-18
39148,109.72,2024-11-26
19431,93.95,2024-03-16
33935,97.58,2024-02-19
45691,26.88,2024-01-25
10322,18.24,2024-12-03
28390,56.6,2024-04-13
21386,106.53,2024-02-22
26840,19.57,2024-07-17
30839,82.58,2024-10-23
21017,81.77,2024-01-26
37764,85.49,2024-10-09
94,124.37,2024-07-12
6868,104.02,2024-12-25
32587,51.24,2024-05-15
32351,35.78,2024-08-07
26433,25.49,2024-07-31
37431,17.04,2024-05-12
33856,110.54,2024-12-24
25342,25.68,2024-12-15
8560,92.46,2024-03-22
33691,113.53,2024-01-16
773,125.84,2024-06-01
49041,52.95,2024-10-27
32814,118.34,2024-02-23
33650,130.24,2024-04-05
20521,142.13,2024-11-05
5497,23.22,2024-04-13
44536,133.66,2024-10-20
1449,79.19,2024-10-03
14231,10.71,2024-11-11
13076,138.52,2024-04-05
31966,97.85,2024-06-21
28680,106.95,2024-10-01
985,144.73,2024-04-23
36442,30.32,2024-02-11
31793,47.63,2024-10-28
2247,106.13,2024-02-29
47248,135.99,2024-10-29
29052,98.35,2024-12-30
24667,133.66,2024-11-13
26106,148.92,2024-01-02
30160,142.41,2024-11-30
5702,132.4,2024-12-31
22433,115.18,2024-10-11
38133,123.16,2024-12-21
28454,149.3,2024-03-08
9180,149.16,2024-07-22
16749,107.96,2024-08-19
39041,95.38,2024-10-19
48718,12.27,2024-06-10
18516,135.32,2024-11-07
450,33.26,2024-03-30
34477,145.27,2024-11-22
9000,113.08,2024-08-05
43827,30.11,2024-04-26
14715,36.84,2024-08-17
39083,61.78,2024-11-30
19287,46.6,2024-01-29
37662,121.07,2024-05-08
21271,25.42,2024-07-07
37056,19.58,2024-05-12
7878,13.68,2024-02-11
44173,72.42,2024-10-30
48361,93.27,2024-10-16
37272,107.75,2024-03-04
2418,116.15,2024-07-02
18128,100.04,2024-03-29
14777,84.4,2024-01-24
15283,96.41,2024-04-03
38438,90.07,2024-05-19
2569,17.74,2024-12-29
48966,96.42,2024-05-31
30165,96.28,2024-07-30
45702,141.3,2024-06-18
35757,118.41,2024-02-20
5487,85.2,2024-05-18
27406,76.86,2024-09-05
29468,124.88,2024-09-15
32703,39.68,2024-04-27
23911,12.49,2024-03-07
2155,97.35,2024-11-04
24948,40.72,2024-01-19
47154,19.55,2024-12-07
24006,85.23,2024-07-05
39548,104.32,2024-08-20
11332,92.56,2024-01-14
89,110.58,2024-06-03
29803,37.88,2024-12-12
8483,122.64,2024-11-07
14748,129.55,2024-03-16
15438,112.59,2024-08-21
26106,74.74,2024-02-17
44695,86.9,2024-04-28
40037,47.53,2024-07-12
9440,46.67,2024-01-26
31356,78.75,2024-04-01
8619,54.78,2024-11-02
14282,54.94,2024-01-19
42252,100.89,2024-04-19
45388,115.15,2024-04-05
24040,88.42,2024-03-14
36399,80.54,2024-01-18
4803,58.22,2024-05-01
45353,27.69,2024-03-25
15313,45.08,2024-03-27
23026,45.15,2024-10-24
8095,22.37,2024-06-23
5087,112.8,2024-10-25
49432,137.91,2024-06-06
45393,88.85,2024-01-02
18472,75.7,2024-01-02
5422,135.1,2024-11-03
8006,42.45,2024-05-26
20038,101.17,2024-10-14
6542,39.93,2024-10-31
29902,90.19,2024-04-15
6414,142.84,2024-03-15
6168,93.87,2024-06-20
16943,133.25,2024-04-12
12664,55.39,2024-01-22
34062,92.07,2024-04-16
5260,123.35,2024-03-19
14576,46.49,2024-06-01
6573,37.06,2024-09-12
27354,123.96,2024-04-24
10980,126.15,2024-07-15
6818,117.95,2024-06-21
4908,95.15,2024-09-24
45049,22.56,2024-02-06
22790,100.64,2024-09-19
22277,81.88,2024-12-10
34396,119.41,2024-07-22
2275,61.98,2024-02-06
49566,111.59,2024-07-26
39589,34.68,2024-07-22
14125,44.66,2024-08-10
6384,95.12,2024-06-22
39259,43.93,2024-11-16
6899,146.05,2024-03-26
45659,101.37,2024-11-11
38158,123.37,2024-03-30
46491,103.12,2024-03-14
27889,127.31,2024-05-23
34607,87.52,2024-08-05
5679,101.18,2024-09-07
27931,112.58,2024-08-26
45216,113.75,2024-09-08
20189,123.35,2024-11-12
14503,40.2,2024-12-05
22469,75.13,2024-09-27
31679,121.68,2024-02-28
33364,28.32,2024-11-30
5635,129.15,2024-02-23
37979,130.85,2024-11-27
47992,55.89,2024-07-11
28110,124.86,2024-08-12
15793,131.72,2024-04-14
18275,132.11,2024-07-19
6179,47.0,2024-08-19
6872,71.67,2024-01-05
30875,15.8,2024-11-30
16712,59.93,2024-09-30
38006,80.07,2024-09-05
15613,142.41,2024-05-31
11818,71.03,2024-12-27
45878,15.64,2024-02-08
33132,38.15,2024-07-31
18500,142.23,2024-09-09
45476,27.56,2024-04-10
14809,106.3,2024-05-13
19349,55.43,2024-09-01
16735,114.71,2024-06-21
46826,147.12,2024-11-03
20996,110.26,2024-07-06
34148,136.87,2024-06-22
49600,19.06,2024-01-01
33302,66.85,2024-02-09
23509,97.54,2024-02-18
38438,78.56,2024-06-13
32079,86.06,2024-11-22
49973,127.22,2024-07-10
21762,114.87,2024-06-10
17511,88.81,2024-02-04
15958,139.81,2024-01-03
40803,16.76,2024-06-23
41223,132.22,2024-04-21
4726,17.05,2024-06-05
18975,103.34,2024-06-28
49562,63.08,2024-09-24
12547,141.47,2024-03-16
48307,73.64,2024-06-23
7482,32.43,2024-08-12
41300,102.64,2024-05-02
35185,97.06,2024-03-19
27057,70.32,2024-10-18
19446,94.01,2024-09-28
24367,125.68,2024-07-21
47909,136.58,2024-10-28
10287,128.99,2024-11-08
26217,98.42,2024-05-28
27967,100.87,2024-06-01
26886,141.55,2024-01-20
29050,19.42,2024-06-27
36126,132.67,2024-11-06
10601,95.39,2024-11-24
29821,121.0,2024-12-27
14310,47.89,2024-08-04
20857,61.09,2024-04-27
40741,16.15,2024-08-21
45780,120.79,2024-10-04
17251,44.95,2024-09-14
24530,18.22,2024-03-15
20634,91.75,2024-12-07
9001,112.51,2024-11-17
48765,82.27,2024-01-20
10595,58.39,2024-10-19
35809,74.79,2024-11-18
3954,92.47,2024-12-01
23095,113.84,2024-02-27
16711,126.33,2024-04-20
22692,146.95,2024-08-05
12717,111.4,2024-11-22
49288,104.82,2024-07-09
32220,32.51,2024-03-10
15154,74.55,2024-02-04
33297,140.24,2024-05-10
10841,54.43,2024-07-03
32646,114.02,2024-01-24
7009,128.54,2024-09-20
45092,69.3,2024-05-22
13040,147.98,2024-03-23
32466,21.62,2024-12-21
25078,44.66,2024-11-11
36217,86.15,2024-01-13
41859,44.15,2024-02-13
17339,118.24,2024-12-08
24625,61.09,2024-06-27
35867,35.37,2024-05-13
20778,100.77,2024-06-06
552,50.64,2024-08-23
40823,109.3,2024-03-27
4398,31.45,2024-06-02
12501,144.35,2024-06-25
43792,109.75,2024-12-12
18477,61.06,2024-04-04
29559,79.63,2024-03-25
3411,149.33,2024-12-22
13048,97.41,2024-12-20
1937,120.36,2024-12-14
39262,129.28,2024-06-08
37939,145.9,2024-07-20
13102,49.53,2024-04-04
576,99.17,2024-09-20
24982,99.72,2024-04-08
576,122.2,2024-05-04
25514,146.9,2024-04-09
19478,131.42,2024-05-10
18845,100.04,2024-11-27
21632,75.38,2024-10-25
33252,16.14,2024-03-14
31863,48.32,2024-03-05
38746,99.27,2024-07-16
6531,103.55,2024-11-26
43531,146.2,2024-07-25
32233,128.07,2024-03-26
10651,128.24,2024-02-22
11382,88.14,2024-10-09
22477,11.83,2024-07-25
17773,111.92,2024-03-06
15954,45.39,2024-03-05
8888,67.09,2024-02-22
13599,63.42,2024-12-11
25495,90.65,2024-05-23
26095,36.2,2024-12-10
45595,10.71,2024-05-15
14373,30.96,2024-12-15
645,77.36,2024-11-13
3456,136.04,2024-03-12
41405,26.79,2024-07-29
26965,113.55,2024-02-22
33688,119.94,2024-01-30
