data,origem,destino,volume_toneladas,tipo_carga
2024-04-01,Ribeirão Preto,Campinas,26.1,Inflamável
2024-04-07,São Paulo,Campinas,16.6,Inflamável
2024-04-05,São Paulo,São José do Rio Preto,8.8,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,11.8,Inflamável
2024-04-03,São Paulo,Ribeirão Preto,12.0,Tóxica
2024-04-04,Campinas,São Paulo,5.5,Comum
2024-04-01,São Paulo,Sorocaba,23.5,Tóxica
2024-04-06,São Paulo,Sorocaba,12.7,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,8.1,Tóxica
2024-04-06,Sorocaba,São Paulo,8.9,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,18.3,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,24.0,Comum
2024-04-07,Campinas,São José do Rio Preto,34.3,Comum
2024-04-06,São Paulo,Sorocaba,28.2,Inflamável
2024-04-07,São José do Rio Preto,Campinas,27.0,Tóxica
2024-04-03,Sorocaba,Campinas,35.0,Inflamável
2024-04-06,São José do Rio Preto,São Paulo,17.2,Tóxica
2024-04-02,São Paulo,Ribeirão Preto,34.6,Tóxica
2024-04-04,São José do Rio Preto,Campinas,9.3,Inflamável
2024-04-03,São Paulo,Ribeirão Preto,13.9,Tóxica
2024-04-03,Campinas,São José do Rio Preto,10.1,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,19.3,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,28.9,Tóxica
2024-04-06,São Paulo,Campinas,15.2,Tóxica
2024-04-03,Campinas,São José do Rio Preto,32.2,Comum
2024-04-02,Ribeirão Preto,Sorocaba,21.3,Tóxica
2024-04-05,Ribeirão Preto,São José do Rio Preto,19.0,Inflamável
2024-04-06,Ribeirão Preto,Campinas,28.6,Inflamável
2024-04-07,São Paulo,Campinas,8.0,Inflamável
2024-04-06,Campinas,Sorocaba,28.2,Inflamável
2024-04-03,Campinas,Ribeirão Preto,13.4,Tóxica
2024-04-04,Campinas,Ribeirão Preto,23.0,Tóxica
2024-04-06,Campinas,São José do Rio Preto,32.1,Comum
2024-04-03,São Paulo,Ribeirão Preto,22.4,Comum
2024-04-07,São Paulo,São José do Rio Preto,24.5,Inflamável
2024-04-01,São Paulo,São José do Rio Preto,28.3,Tóxica
2024-04-05,Ribeirão Preto,Campinas,17.5,Inflamável
2024-04-07,São Paulo,Ribeirão Preto,10.3,Inflamável
2024-04-06,Sorocaba,São Paulo,15.5,Inflamável
2024-04-04,São Paulo,São José do Rio Preto,12.4,Inflamável
2024-04-03,São Paulo,Ribeirão Preto,11.9,Tóxica
2024-04-03,São Paulo,Sorocaba,13.5,Inflamável
2024-04-03,São Paulo,Ribeirão Preto,10.4,Tóxica
2024-04-06,Sorocaba,São Paulo,25.0,Inflamável
2024-04-05,São José do Rio Preto,São Paulo,22.4,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,24.5,Tóxica
2024-04-03,Ribeirão Preto,Sorocaba,15.3,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,28.1,Comum
2024-04-03,São José do Rio Preto,Sorocaba,8.9,Inflamável
2024-04-06,São Paulo,Sorocaba,22.1,Tóxica
2024-04-07,Sorocaba,Campinas,14.7,Inflamável
2024-04-03,São José do Rio Preto,São Paulo,31.7,Tóxica
2024-04-03,São Paulo,São José do Rio Preto,27.3,Tóxica
2024-04-02,Campinas,Ribeirão Preto,10.3,Tóxica
2024-04-01,Campinas,Ribeirão Preto,32.6,Tóxica
2024-04-02,Sorocaba,São José do Rio Preto,18.1,Tóxica
2024-04-04,São Paulo,Sorocaba,16.8,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,32.8,Comum
2024-04-03,São Paulo,São José do Rio Preto,24.8,Tóxica
2024-04-07,São Paulo,Campinas,5.3,Comum
2024-04-01,Ribeirão Preto,Sorocaba,17.0,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,31.6,Tóxica
2024-04-03,São Paulo,Sorocaba,10.6,Tóxica
2024-04-04,São Paulo,Campinas,17.0,Comum
2024-04-07,São José do Rio Preto,Campinas,30.1,Comum
2024-04-03,São Paulo,Sorocaba,30.4,Comum
2024-04-06,Sorocaba,Ribeirão Preto,32.2,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,8.5,Tóxica
2024-04-05,Sorocaba,São Paulo,9.4,Tóxica
2024-04-07,São José do Rio Preto,Ribeirão Preto,33.1,Comum
2024-04-07,Campinas,São Paulo,19.3,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,6.9,Inflamável
2024-04-04,Sorocaba,Campinas,14.6,Inflamável
2024-04-07,São José do Rio Preto,Ribeirão Preto,29.3,Tóxica
2024-04-02,Sorocaba,São José do Rio Preto,27.1,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,25.7,Inflamável
2024-04-06,São Paulo,Ribeirão Preto,5.7,Comum
2024-04-06,Campinas,Sorocaba,32.3,Tóxica
2024-04-02,Campinas,São Paulo,11.5,Tóxica
2024-04-07,Campinas,São Paulo,23.9,Inflamável
2024-04-07,São Paulo,São José do Rio Preto,6.9,Tóxica
2024-04-06,Campinas,Ribeirão Preto,7.4,Inflamável
2024-04-03,Campinas,Ribeirão Preto,5.3,Tóxica
2024-04-07,São Paulo,Campinas,22.0,Inflamável
2024-04-04,Sorocaba,Ribeirão Preto,6.5,Tóxica
2024-04-07,Ribeirão Preto,Campinas,13.7,Comum
2024-04-03,São Paulo,São José do Rio Preto,8.0,Tóxica
2024-04-06,Ribeirão Preto,São José do Rio Preto,11.5,Tóxica
2024-04-05,Campinas,Ribeirão Preto,30.3,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,12.6,Tóxica
2024-04-02,Sorocaba,São Paulo,34.9,Inflamável
2024-04-05,Sorocaba,São Paulo,15.7,Tóxica
2024-04-06,Sorocaba,Campinas,16.6,Tóxica
2024-04-04,Sorocaba,Campinas,8.7,Tóxica
2024-04-05,Campinas,São Paulo,12.3,Comum
2024-04-01,São Paulo,Campinas,23.9,Tóxica
2024-04-02,Ribeirão Preto,São Paulo,11.7,Inflamável
2024-04-07,Ribeirão Preto,Campinas,30.7,Inflamável
2024-04-04,Campinas,Ribeirão Preto,27.2,Tóxica
2024-04-06,Campinas,Ribeirão Preto,9.6,Tóxica
2024-04-01,São José do Rio Preto,Campinas,23.2,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,23.9,Tóxica
2024-04-02,Campinas,São José do Rio Preto,7.7,Tóxica
2024-04-02,Campinas,São Paulo,19.0,Comum
2024-04-06,Ribeirão Preto,São José do Rio Preto,12.8,Comum
2024-04-07,Ribeirão Preto,São José do Rio Preto,9.7,Inflamável
2024-04-07,Campinas,Ribeirão Preto,8.7,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,13.1,Comum
2024-04-01,Ribeirão Preto,São José do Rio Preto,33.6,Inflamável
2024-04-06,São José do Rio Preto,Ribeirão Preto,5.6,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,17.0,Tóxica
2024-04-06,Ribeirão Preto,Campinas,12.7,Tóxica
2024-04-02,Sorocaba,São Paulo,24.1,Tóxica
2024-04-01,Campinas,Ribeirão Preto,18.8,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,33.9,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,22.6,Tóxica
2024-04-06,Sorocaba,Campinas,26.0,Tóxica
2024-04-05,São José do Rio Preto,Campinas,29.8,Tóxica
2024-04-04,São José do Rio Preto,Sorocaba,17.2,Tóxica
2024-04-05,Campinas,Ribeirão Preto,25.6,Inflamável
2024-04-05,Campinas,Ribeirão Preto,14.1,Tóxica
2024-04-05,São José do Rio Preto,São Paulo,18.1,Comum
2024-04-06,São José do Rio Preto,Sorocaba,31.9,Inflamável
2024-04-03,Ribeirão Preto,Campinas,33.5,Inflamável
2024-04-02,São José do Rio Preto,Campinas,29.6,Tóxica
2024-04-01,Campinas,São José do Rio Preto,5.8,Tóxica
2024-04-03,São Paulo,Sorocaba,8.1,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,24.8,Tóxica
2024-04-07,Sorocaba,Campinas,33.5,Tóxica
2024-04-02,Ribeirão Preto,Sorocaba,18.1,Comum
2024-04-04,Campinas,Sorocaba,17.9,Inflamável
2024-04-05,São José do Rio Preto,Ribeirão Preto,25.3,Inflamável
2024-04-07,São José do Rio Preto,Sorocaba,28.0,Tóxica
2024-04-02,São Paulo,Sorocaba,19.3,Inflamável
2024-04-06,Sorocaba,Campinas,11.4,Tóxica
2024-04-06,Campinas,São Paulo,28.2,Tóxica
2024-04-01,Sorocaba,Campinas,14.6,Comum
2024-04-07,São Paulo,Sorocaba,10.3,Tóxica
2024-04-05,Sorocaba,São Paulo,7.7,Comum
2024-04-05,São Paulo,Ribeirão Preto,34.1,Tóxica
2024-04-04,Campinas,São José do Rio Preto,24.0,Inflamável
2024-04-01,São José do Rio Preto,Ribeirão Preto,15.2,Tóxica
2024-04-05,São Paulo,Sorocaba,34.1,Comum
2024-04-01,São José do Rio Preto,Sorocaba,9.4,Comum
2024-04-05,Ribeirão Preto,Sorocaba,6.2,Tóxica
2024-04-02,São Paulo,Sorocaba,6.0,Tóxica
2024-04-01,São Paulo,Sorocaba,18.9,Inflamável
2024-04-01,Campinas,São José do Rio Preto,20.4,Inflamável
2024-04-03,São Paulo,Sorocaba,14.8,Tóxica
2024-04-04,Ribeirão Preto,São José do Rio Preto,15.1,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,24.1,Comum
2024-04-06,São José do Rio Preto,Campinas,9.9,Tóxica
2024-04-06,São Paulo,Campinas,28.0,Inflamável
2024-04-02,Sorocaba,São Paulo,22.5,Comum
2024-04-07,São Paulo,Campinas,32.4,Tóxica
2024-04-05,Campinas,Sorocaba,15.9,Inflamável
2024-04-06,Ribeirão Preto,São José do Rio Preto,34.5,Tóxica
2024-04-06,Ribeirão Preto,Campinas,34.2,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,5.8,Tóxica
2024-04-02,Campinas,São Paulo,26.8,Inflamável
2024-04-07,Campinas,Sorocaba,29.5,Inflamável
2024-04-01,Sorocaba,São José do Rio Preto,6.6,Tóxica
2024-04-07,Campinas,Sorocaba,22.4,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,29.1,Tóxica
2024-04-01,Campinas,Ribeirão Preto,21.8,Tóxica
2024-04-04,São Paulo,Ribeirão Preto,6.9,Inflamável
2024-04-04,Campinas,São José do Rio Preto,25.8,Tóxica
2024-04-05,Ribeirão Preto,Campinas,6.8,Inflamável
2024-04-02,São Paulo,Sorocaba,29.5,Comum
2024-04-03,Sorocaba,Campinas,6.3,Comum
2024-04-03,Sorocaba,São José do Rio Preto,9.1,Inflamável
2024-04-01,São Paulo,Campinas,24.0,Tóxica
2024-04-02,Campinas,Ribeirão Preto,8.5,Comum
2024-04-01,São Paulo,Ribeirão Preto,9.3,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,30.1,Comum
2024-04-04,São José do Rio Preto,Campinas,19.0,Comum
2024-04-06,Ribeirão Preto,Sorocaba,14.6,Inflamável
2024-04-06,São José do Rio Preto,São Paulo,21.8,Comum
2024-04-02,Ribeirão Preto,São José do Rio Preto,15.0,Comum
2024-04-02,São José do Rio Preto,Campinas,29.1,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,32.7,Tóxica
2024-04-02,São Paulo,Campinas,18.2,Inflamável
2024-04-06,Campinas,Sorocaba,20.1,Comum
2024-04-05,Sorocaba,Campinas,8.8,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,27.4,Tóxica
2024-04-05,São Paulo,Sorocaba,22.9,Tóxica
2024-04-05,Campinas,Ribeirão Preto,27.8,Tóxica
2024-04-02,São Paulo,Sorocaba,25.5,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,13.0,Tóxica
2024-04-07,Campinas,Ribeirão Preto,25.0,Inflamável
2024-04-02,São Paulo,Campinas,32.7,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,32.6,Inflamável
2024-04-06,São Paulo,Campinas,26.6,Tóxica
2024-04-03,São Paulo,Sorocaba,6.4,Tóxica
2024-04-06,Sorocaba,São Paulo,31.2,Comum
2024-04-02,Sorocaba,São Paulo,24.7,Tóxica
2024-04-02,São Paulo,Ribeirão Preto,10.6,Inflamável
2024-04-03,Ribeirão Preto,São Paulo,6.5,Inflamável
2024-04-07,Ribeirão Preto,Campinas,27.6,Inflamável
2024-04-02,São Paulo,Sorocaba,12.1,Inflamável
2024-04-02,São Paulo,Ribeirão Preto,5.7,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,19.5,Comum
2024-04-02,São José do Rio Preto,Campinas,6.3,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,10.7,Tóxica
2024-04-06,São José do Rio Preto,Ribeirão Preto,7.5,Inflamável
2024-04-01,Campinas,Sorocaba,21.7,Tóxica
2024-04-02,São Paulo,Campinas,10.9,Comum
2024-04-03,Ribeirão Preto,São Paulo,16.8,Comum
2024-04-05,São Paulo,Campinas,8.0,Tóxica
2024-04-05,Ribeirão Preto,Campinas,10.2,Comum
2024-04-02,Campinas,São José do Rio Preto,15.5,Inflamável
2024-04-06,Campinas,São José do Rio Preto,14.9,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,27.5,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,7.2,Inflamável
2024-04-07,Ribeirão Preto,Sorocaba,30.8,Comum
2024-04-02,Campinas,São José do Rio Preto,28.0,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,14.3,Tóxica
2024-04-03,Ribeirão Preto,Campinas,29.7,Comum
2024-04-06,Ribeirão Preto,São José do Rio Preto,10.5,Comum
2024-04-04,São José do Rio Preto,São Paulo,8.7,Tóxica
2024-04-06,Sorocaba,São Paulo,33.2,Comum
2024-04-01,Ribeirão Preto,São Paulo,14.2,Inflamável
2024-04-01,Sorocaba,Campinas,32.2,Tóxica
2024-04-07,Campinas,São José do Rio Preto,32.1,Inflamável
2024-04-01,São Paulo,Ribeirão Preto,14.7,Comum
2024-04-07,São Paulo,Campinas,17.6,Tóxica
2024-04-04,Campinas,São José do Rio Preto,26.6,Tóxica
2024-04-03,São José do Rio Preto,Campinas,14.0,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,27.6,Comum
2024-04-06,São Paulo,Sorocaba,7.2,Comum
2024-04-05,São José do Rio Preto,Sorocaba,20.7,Comum
2024-04-06,São José do Rio Preto,Sorocaba,8.7,Inflamável
2024-04-03,São José do Rio Preto,Sorocaba,13.8,Tóxica
2024-04-04,São Paulo,Sorocaba,12.8,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,30.2,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,10.8,Inflamável
2024-04-03,São Paulo,Sorocaba,29.3,Comum
2024-04-01,Campinas,São José do Rio Preto,28.8,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,20.0,Comum
2024-04-02,Sorocaba,Campinas,12.0,Tóxica
2024-04-01,São Paulo,São José do Rio Preto,11.8,Tóxica
2024-04-07,Campinas,Ribeirão Preto,18.9,Inflamável
2024-04-06,Ribeirão Preto,São Paulo,5.3,Tóxica
2024-04-02,Campinas,São José do Rio Preto,20.9,Comum
2024-04-07,São José do Rio Preto,Sorocaba,33.6,Tóxica
2024-04-02,Sorocaba,São José do Rio Preto,9.6,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,22.2,Comum
2024-04-06,Campinas,São Paulo,33.9,Comum
2024-04-06,São Paulo,Sorocaba,30.8,Inflamável
2024-04-01,Sorocaba,Campinas,29.7,Tóxica
2024-04-07,Campinas,São Paulo,14.3,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,31.7,Tóxica
2024-04-06,Campinas,São Paulo,33.2,Comum
2024-04-03,Sorocaba,Campinas,19.9,Tóxica
2024-04-07,Campinas,Ribeirão Preto,15.6,Tóxica
2024-04-03,Sorocaba,São Paulo,17.4,Inflamável
2024-04-01,São José do Rio Preto,Campinas,15.0,Comum
2024-04-04,São Paulo,Campinas,11.4,Tóxica
2024-04-02,São Paulo,Campinas,23.6,Tóxica
2024-04-03,Campinas,São José do Rio Preto,21.9,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,28.9,Inflamável
2024-04-04,São José do Rio Preto,São Paulo,10.2,Tóxica
2024-04-05,Campinas,São José do Rio Preto,8.4,Tóxica
2024-04-05,Sorocaba,São Paulo,6.8,Inflamável
2024-04-01,Sorocaba,Campinas,15.7,Comum
2024-04-03,São José do Rio Preto,Sorocaba,28.2,Tóxica
2024-04-01,Campinas,São Paulo,23.5,Comum
2024-04-05,Sorocaba,Ribeirão Preto,10.8,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,24.0,Inflamável
2024-04-04,São Paulo,Sorocaba,31.6,Inflamável
2024-04-03,Campinas,Ribeirão Preto,24.4,Comum
2024-04-05,Ribeirão Preto,São Paulo,29.4,Inflamável
2024-04-06,São José do Rio Preto,Ribeirão Preto,20.6,Tóxica
2024-04-02,Ribeirão Preto,São Paulo,26.5,Tóxica
2024-04-04,São José do Rio Preto,Sorocaba,31.9,Tóxica
2024-04-01,Ribeirão Preto,Campinas,28.2,Tóxica
2024-04-04,Ribeirão Preto,São José do Rio Preto,32.3,Inflamável
2024-04-02,Campinas,Ribeirão Preto,17.9,Inflamável
2024-04-03,São Paulo,São José do Rio Preto,32.1,Comum
2024-04-01,Ribeirão Preto,Campinas,23.6,Inflamável
2024-04-07,Sorocaba,Campinas,24.7,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,30.4,Comum
2024-04-05,São José do Rio Preto,São Paulo,24.9,Tóxica
2024-04-07,São José do Rio Preto,Sorocaba,29.7,Comum
2024-04-07,São Paulo,São José do Rio Preto,17.2,Comum
2024-04-06,Sorocaba,São José do Rio Preto,20.6,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,6.2,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,8.0,Tóxica
2024-04-03,Campinas,Ribeirão Preto,27.3,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,22.2,Inflamável
2024-04-02,Sorocaba,Ribeirão Preto,27.9,Inflamável
2024-04-05,Campinas,São Paulo,19.6,Tóxica
2024-04-01,Ribeirão Preto,Campinas,14.7,Tóxica
2024-04-04,São Paulo,Sorocaba,26.2,Tóxica
2024-04-06,São José do Rio Preto,Campinas,31.1,Inflamável
2024-04-06,São José do Rio Preto,Campinas,6.4,Tóxica
2024-04-01,Campinas,São José do Rio Preto,26.6,Tóxica
2024-04-04,Ribeirão Preto,São José do Rio Preto,21.2,Tóxica
2024-04-06,Campinas,Ribeirão Preto,20.2,Comum
2024-04-07,Campinas,Sorocaba,21.2,Comum
2024-04-02,Campinas,São Paulo,25.1,Tóxica
2024-04-06,São Paulo,Campinas,13.2,Comum
2024-04-03,Sorocaba,São Paulo,5.6,Comum
2024-04-02,São Paulo,Campinas,7.0,Comum
2024-04-06,São José do Rio Preto,Sorocaba,33.7,Inflamável
2024-04-05,Sorocaba,Campinas,15.4,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,31.0,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,33.3,Comum
2024-04-02,Sorocaba,São José do Rio Preto,31.5,Tóxica
2024-04-05,São José do Rio Preto,Ribeirão Preto,31.8,Tóxica
2024-04-07,Campinas,Sorocaba,13.7,Inflamável
2024-04-07,Ribeirão Preto,São Paulo,9.5,Comum
2024-04-03,São José do Rio Preto,Ribeirão Preto,19.6,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,8.0,Tóxica
2024-04-01,Campinas,Sorocaba,25.3,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,21.9,Inflamável
2024-04-04,São José do Rio Preto,São Paulo,30.9,Comum
2024-04-05,São Paulo,São José do Rio Preto,23.3,Tóxica
2024-04-03,São José do Rio Preto,Sorocaba,18.2,Inflamável
2024-04-01,Ribeirão Preto,São José do Rio Preto,18.9,Tóxica
2024-04-05,Campinas,São Paulo,9.2,Inflamável
2024-04-02,São José do Rio Preto,Sorocaba,18.4,Inflamável
2024-04-07,Sorocaba,Campinas,24.7,Comum
2024-04-01,São José do Rio Preto,Sorocaba,13.5,Inflamável
2024-04-07,Ribeirão Preto,São José do Rio Preto,13.6,Tóxica
2024-04-06,Ribeirão Preto,São José do Rio Preto,12.0,Comum
2024-04-07,São José do Rio Preto,Ribeirão Preto,15.3,Comum
2024-04-06,Sorocaba,Campinas,31.2,Tóxica
2024-04-05,São José do Rio Preto,São Paulo,20.2,Tóxica
2024-04-02,Campinas,Ribeirão Preto,12.2,Tóxica
2024-04-03,Sorocaba,Ribeirão Preto,16.5,Inflamável
2024-04-07,São José do Rio Preto,Campinas,8.2,Tóxica
2024-04-07,Sorocaba,São Paulo,17.2,Inflamável
2024-04-01,São José do Rio Preto,Ribeirão Preto,30.1,Tóxica
2024-04-01,Campinas,São José do Rio Preto,12.7,Comum
2024-04-01,Ribeirão Preto,São Paulo,7.3,Tóxica
2024-04-07,São José do Rio Preto,Campinas,6.0,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,23.2,Tóxica
2024-04-03,São José do Rio Preto,Sorocaba,14.3,Inflamável
2024-04-02,São José do Rio Preto,Campinas,18.3,Tóxica
2024-04-07,São José do Rio Preto,Campinas,29.6,Inflamável
2024-04-02,São José do Rio Preto,São Paulo,12.4,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,14.3,Comum
2024-04-07,Sorocaba,São José do Rio Preto,30.4,Inflamável
2024-04-01,São José do Rio Preto,Ribeirão Preto,19.8,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,29.8,Comum
2024-04-04,Campinas,São Paulo,10.0,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,32.5,Inflamável
2024-04-02,São José do Rio Preto,Campinas,34.5,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,17.1,Tóxica
2024-04-02,São Paulo,Campinas,29.6,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,17.4,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,18.6,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,29.9,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,10.3,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,14.4,Inflamável
2024-04-01,São José do Rio Preto,Campinas,28.6,Tóxica
2024-04-01,Sorocaba,Campinas,16.2,Comum
2024-04-02,Campinas,Ribeirão Preto,15.7,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,16.5,Comum
2024-04-07,São José do Rio Preto,Sorocaba,12.4,Comum
2024-04-03,São José do Rio Preto,São Paulo,29.1,Comum
2024-04-04,Ribeirão Preto,São José do Rio Preto,7.1,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,23.6,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,6.1,Tóxica
2024-04-03,São José do Rio Preto,Campinas,12.7,Inflamável
2024-04-04,São José do Rio Preto,Sorocaba,14.2,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,19.0,Comum
2024-04-06,Ribeirão Preto,Campinas,32.8,Tóxica
2024-04-03,Ribeirão Preto,São Paulo,26.3,Tóxica
2024-04-07,São José do Rio Preto,Campinas,13.0,Inflamável
2024-04-04,São Paulo,São José do Rio Preto,32.2,Comum
2024-04-02,São Paulo,São José do Rio Preto,24.3,Comum
2024-04-07,Ribeirão Preto,São Paulo,34.4,Comum
2024-04-05,São Paulo,Sorocaba,9.7,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,15.9,Tóxica
2024-04-07,São Paulo,Sorocaba,14.8,Comum
2024-04-04,Ribeirão Preto,São Paulo,12.6,Comum
2024-04-02,Ribeirão Preto,São José do Rio Preto,14.3,Tóxica
2024-04-03,Campinas,Ribeirão Preto,26.3,Tóxica
2024-04-02,São José do Rio Preto,São Paulo,18.8,Inflamável
2024-04-05,São José do Rio Preto,Campinas,18.7,Comum
2024-04-03,São Paulo,Ribeirão Preto,31.7,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,21.8,Comum
2024-04-06,Sorocaba,São Paulo,32.7,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,20.3,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,13.8,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,15.7,Comum
2024-04-01,Ribeirão Preto,Campinas,20.7,Inflamável
2024-04-01,São José do Rio Preto,Sorocaba,20.9,Tóxica
2024-04-05,Ribeirão Preto,São José do Rio Preto,25.6,Tóxica
2024-04-01,São José do Rio Preto,Sorocaba,11.7,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,24.8,Tóxica
2024-04-01,Campinas,São José do Rio Preto,28.4,Tóxica
2024-04-04,São José do Rio Preto,Ribeirão Preto,25.3,Inflamável
2024-04-01,Campinas,São José do Rio Preto,34.8,Tóxica
2024-04-04,Campinas,São José do Rio Preto,17.1,Comum
2024-04-01,Campinas,São Paulo,8.2,Inflamável
2024-04-01,São Paulo,Campinas,29.6,Comum
2024-04-05,Sorocaba,Ribeirão Preto,11.4,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,26.4,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,5.5,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,9.8,Comum
2024-04-05,Sorocaba,São Paulo,16.3,Comum
2024-04-02,São Paulo,São José do Rio Preto,29.5,Tóxica
2024-04-05,São Paulo,São José do Rio Preto,30.2,Inflamável
2024-04-01,São Paulo,Campinas,17.6,Inflamável
2024-04-02,Sorocaba,São Paulo,31.0,Tóxica
2024-04-02,Sorocaba,São Paulo,20.8,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,26.6,Inflamável
2024-04-05,Ribeirão Preto,São Paulo,11.4,Tóxica
2024-04-02,São Paulo,Sorocaba,28.7,Inflamável
2024-04-01,Sorocaba,Campinas,17.9,Tóxica
2024-04-01,Campinas,São Paulo,8.8,Tóxica
2024-04-06,São Paulo,Ribeirão Preto,8.6,Comum
2024-04-07,Sorocaba,São Paulo,34.7,Comum
2024-04-02,São Paulo,Sorocaba,13.8,Comum
2024-04-03,Sorocaba,Campinas,11.6,Inflamável
2024-04-07,Campinas,Ribeirão Preto,11.3,Inflamável
2024-04-01,Ribeirão Preto,Campinas,31.9,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,21.6,Tóxica
2024-04-07,Campinas,Sorocaba,25.7,Inflamável
2024-04-03,Sorocaba,São Paulo,23.6,Comum
2024-04-07,São Paulo,Campinas,29.9,Comum
2024-04-05,São José do Rio Preto,São Paulo,22.7,Inflamável
2024-04-07,São Paulo,Ribeirão Preto,24.0,Tóxica
